Time [s],Channel 0,Channel 1,Channel 2,Channel 3
1.274112500,0,1,0,1
1.274312600,0,0,0,1
1.274840400,0,0,0,0
1.275223600,0,1,0,0
1.275234500,1,1,0,0
1.275907100,1,1,0,1
1.276930400,1,1,1,1
1.277477800,0,1,1,1
1.278071900,0,0,1,1
1.278800200,0,0,1,0
1.279889800,0,0,0,0
1.280269800,1,0,0,0
1.281059100,1,1,0,0
1.281122900,1,1,0,1
1.281275400,0,1,0,1
1.281616000,0,0,0,1
1.281720700,1,0,0,1
1.281985100,1,1,0,1
1.282527400,1,1,1,1
1.283596100,1,1,1,0
1.284047200,1,1,0,0
1.284131100,1,1,1,0
1.284149900,0,1,1,0
1.284473500,0,1,1,1
1.285000400,0,0,1,1
1.285181400,0,0,0,1
1.286297400,0,1,0,1
1.286318100,0,1,1,1
1.287418500,1,1,1,1
1.287685000,1,1,1,0
1.287688800,1,1,1,1
1.287806000,1,1,0,1
1.288043700,1,0,0,1
1.288319500,1,0,1,1
1.289565700,1,0,1,0
1.290081200,1,0,0,0
1.290569100,0,0,0,0
1.290981500,0,1,0,0
1.291290700,0,1,0,1
1.292166600,1,1,0,1
1.292566600,0,1,0,1
1.292588200,0,1,0,0
1.292843300,0,1,1,0
1.293518300,0,1,1,1
1.294070700,0,0,1,1
1.294398900,1,0,1,1
1.295489500,1,1,1,1
1.295645000,1,1,0,1
1.295900200,0,1,0,1
1.295903500,0,0,0,1
1.295989700,0,0,1,1
1.296147200,1,0,1,1
1.296293000,1,0,1,0
1.296469000,0,0,1,0
1.296774200,1,0,1,0
1.297128200,1,1,1,0
1.297838900,1,1,0,0
1.297918200,0,1,0,0
1.298230400,0,1,0,1
1.298879600,0,1,0,0
1.299364400,0,0,0,0
1.300198100,0,0,1,0
1.300967200,0,1,1,0
1.301100300,1,1,1,0
1.301100600,0,1,1,0
1.301240000,0,1,0,0
1.301699300,0,1,0,1
1.302609800,0,0,0,1
1.302814400,0,1,0,1
1.303269200,0,1,1,1
1.303338600,1,1,1,1
1.303737000,1,0,1,1
1.304277000,1,0,1,0
1.305775400,1,1,1,0
1.306002500,1,1,1,1
1.306033900,1,1,0,1
1.306360300,0,1,0,1
1.308625900,0,0,0,1
1.308886600,1,0,0,1
1.308982700,0,0,0,1
1.308991100,1,0,0,1
1.309147800,1,0,0,0
1.309175300,1,0,1,0
1.309783900,1,0,0,0
1.310473100,1,1,0,0
1.310907900,1,1,0,1
1.311143200,1,1,1,1
1.311301200,1,1,1,0
1.311505000,0,1,1,0
1.312281800,0,0,1,0
1.313173200,0,0,0,0
1.313213600,0,0,0,1
1.313413500,1,0,0,1
1.313610800,1,0,1,1
1.313921100,1,0,0,1
1.314170000,1,1,0,1
1.314333600,0,1,0,1
1.314885000,0,1,1,1
1.315867100,0,0,1,1
1.315892700,0,0,1,0
1.316398400,0,1,1,0
1.316441500,1,1,1,0
1.316627400,1,0,1,0
1.316661100,1,1,1,0
1.316714600,1,0,1,0
1.316810500,1,0,0,0
1.316947200,1,1,0,0
1.317891600,1,1,0,1
1.319148800,0,1,0,1
1.319172800,1,1,0,1
1.319371000,1,1,0,0
1.319909600,1,1,1,0
1.320005100,1,0,1,0
1.320960200,1,0,0,0
1.321706400,1,1,0,0
1.321849300,1,1,0,1
1.321859100,1,1,0,0
1.321961500,0,1,0,0
1.322196600,0,0,0,0
1.322772900,0,0,1,0
1.323352800,0,1,1,0
1.323759500,0,1,0,0
1.324477500,0,1,1,0
1.324485500,0,1,1,1
1.324600800,0,0,1,1
1.325139500,1,0,1,1
1.325590900,1,0,1,0
1.325849000,1,0,0,0
1.326404900,1,1,0,0
1.326799400,1,0,0,0
1.326830800,1,0,0,1
1.327617300,1,0,0,0
1.328074700,1,0,1,0
1.328216400,0,0,1,0
1.328973900,0,1,1,0
1.329695300,0,0,1,0
1.330161800,0,0,0,0
1.330795300,1,0,0,0
1.330809500,1,0,0,1
1.331202700,1,0,0,0
1.331275200,0,0,0,0
1.332556100,0,0,1,0
1.332563900,0,1,1,0
1.332972900,0,1,1,1
1.333382700,0,0,1,1
1.333722400,1,0,1,1
1.334414900,1,1,1,1
1.334550700,1,1,1,0
1.334728900,1,1,1,1
1.334777900,1,1,1,0
1.335032900,1,1,0,0
1.335441000,1,1,1,0
1.336084800,0,1,1,0
1.336615700,0,1,0,0
1.336985600,0,1,1,0
1.337064600,0,0,1,0
1.337620200,0,0,1,1
1.338583000,0,0,1,0
1.338687300,1,0,1,0
1.338959300,1,0,1,1
1.339160400,1,0,0,1
1.339382800,0,0,0,1
1.339810300,0,1,0,1
1.340118400,1,1,0,1
1.340136600,1,1,0,0
1.340264900,1,0,0,0
1.340281400,0,0,0,0
1.340749500,1,0,0,0
1.341179500,1,1,0,0
1.341580800,1,1,1,0
1.341933400,1,1,1,1
1.342245300,1,0,1,1
1.342443300,1,0,0,1
1.342965100,0,0,0,1
1.343232500,0,0,0,0
1.343673700,0,0,1,0
1.344178300,1,0,1,0
1.344818100,1,0,1,1
1.345018300,1,1,1,1
1.345172100,1,0,1,1
1.345553100,0,0,1,1
1.345718800,0,1,1,1
1.346339600,0,1,0,1
1.346442700,0,1,0,0
1.347051500,0,1,0,1
1.347678500,1,1,0,1
1.347992300,1,0,0,1
1.348027900,1,1,0,1
1.348113400,1,1,1,1
1.348499200,1,0,1,1
1.349054400,1,0,0,1
1.349616300,1,0,0,0
1.349733000,0,0,0,0
1.349989000,0,0,1,0
1.350276300,0,1,1,0
1.350728800,0,1,1,1
1.351055300,1,1,1,1
1.351179900,1,1,1,0
1.351550500,0,1,1,0
1.351940700,0,0,1,0
1.352622400,0,0,0,0
1.352856600,0,0,0,1
1.352863400,1,0,0,1
1.353420700,0,0,0,1
1.353654700,0,0,0,0
1.353853000,0,0,0,1
1.354567200,0,1,0,1
1.354722200,1,1,0,1
1.355302900,1,1,0,0
1.355753500,1,1,1,0
1.356086000,1,0,1,0
1.356529100,0,0,1,0
1.356544700,0,0,1,1
1.357002600,0,1,1,1
1.357356600,0,1,0,1
1.357658200,1,1,0,1
1.358048600,0,1,0,1
1.358146600,0,1,1,1
1.359087000,0,1,0,1
1.359523200,0,1,1,1
1.359624900,0,1,1,0
1.359914800,0,1,1,1
1.359974700,1,1,1,1
1.360235000,1,0,1,1
1.360361600,0,0,1,1
1.361114900,0,0,0,1
1.361243300,0,1,0,1
1.361350600,1,1,0,1
1.361412500,1,1,1,1
1.362529500,1,1,1,0
1.362975100,1,0,1,0
1.363291300,1,0,0,0
1.363677200,1,0,0,1
1.363689000,1,0,0,0
1.364315600,1,0,0,1
1.364448200,0,0,0,1
1.365063800,0,0,1,1
1.365095800,0,1,1,1
1.365559400,0,1,1,0
1.366297000,0,1,1,1
1.366331400,0,0,1,1
1.366399000,0,1,1,1
1.366502200,1,1,1,1
1.367522600,1,1,0,1
1.367936200,1,0,0,1
1.367988600,0,0,0,1
1.369036300,0,0,0,0
1.370792800,0,0,1,0
1.370911400,0,1,1,0
1.371065100,1,1,1,0
1.371962700,1,1,1,1
1.372106700,1,1,0,1
1.372732200,1,1,0,0
1.372852900,1,1,0,1
1.373227400,1,1,0,0
1.373310600,1,0,0,0
1.373604100,0,0,0,0
1.373747200,0,0,1,0
1.374088500,0,0,1,1
1.376121600,0,1,1,1
1.376558200,1,1,1,1
1.376801000,1,1,0,1
1.377079000,1,1,0,0
1.377838200,1,1,1,0
1.378042200,1,0,1,0
1.378132700,1,0,0,0
1.378477300,1,1,0,0
1.378932300,0,1,0,0
1.378937700,0,1,0,1
1.379332800,0,1,1,1
1.379510600,0,1,1,0
1.380099000,0,0,1,0
1.380102500,0,0,0,0
1.380162000,1,0,0,0
1.381340100,0,0,0,0
1.381491900,1,0,0,0
1.381587400,1,0,1,0
1.382250900,1,0,1,1
1.382439600,1,1,1,1
1.382742500,1,1,0,1
1.383087300,1,0,0,1
1.383152200,1,1,0,1
1.383332200,1,1,1,1
1.383501200,1,1,0,1
1.383564800,1,1,0,0
1.384260500,1,1,1,0
1.384392600,1,1,1,1
1.384584100,0,1,1,1
1.385384300,0,1,1,0
1.385506700,0,1,0,0
1.386190400,1,1,0,0
1.386195100,1,0,0,0
1.386585500,1,0,1,0
1.387553000,1,0,0,0
1.388095400,1,1,0,0
1.388503400,1,1,0,1
1.389151600,0,1,0,1
1.389481400,0,1,1,1
1.390087200,0,1,0,1
1.390094200,1,1,0,1
1.390306200,1,1,0,0
1.390968600,1,0,0,0
1.391782300,1,0,1,0
1.393006900,0,0,1,0
1.393074700,0,0,1,1
1.393079700,0,0,0,1
1.393292600,0,0,0,0
1.393370200,0,1,0,0
1.393464900,1,1,0,0
1.393511800,1,1,0,1
1.393868600,1,1,1,1
1.394695900,1,0,1,1
1.396266400,0,0,1,1
1.396370600,0,1,1,1
1.396391700,0,1,1,0
1.396773800,0,1,0,0
1.397194800,0,1,1,0
1.398022400,1,1,1,0
1.398484900,0,1,1,0
1.398804400,0,0,1,0
1.399177700,0,0,1,1
1.399283700,0,0,0,1
1.400729100,0,0,1,1
1.400761900,0,0,1,0
1.400807300,0,1,1,0
1.401277200,1,1,1,0
1.401278500,0,1,1,0
1.401634700,0,1,0,0
1.402338000,1,1,0,0
1.403289500,1,0,0,0
1.403556100,1,0,0,1
1.404009200,1,1,0,1
1.404612400,0,1,0,1
1.404681800,0,1,1,1
1.404785100,1,1,1,1
1.404897100,0,1,1,1
1.405482800,0,1,0,1
1.406696900,0,0,0,1
1.406764800,0,0,0,0
1.406947100,0,0,0,1
1.406979300,0,0,0,0
1.407225300,0,0,1,0
1.407841900,0,1,1,0
1.408082200,1,1,1,0
1.408978000,1,1,0,0
1.409247000,0,1,0,0
1.409528000,0,1,0,1
1.410210300,0,0,0,1
1.410363000,0,1,0,1
1.410452200,1,1,0,1
1.410933200,1,1,0,0
1.411097700,1,1,1,0
1.412412600,0,1,1,0
1.412758400,0,1,1,1
1.412846500,0,1,0,1
1.413227600,0,0,0,1
1.413949300,0,0,1,1
1.414666300,0,0,1,0
1.414806100,0,0,1,1
1.415060300,1,0,1,1
1.415143600,1,0,0,1
1.415530000,0,0,0,1
1.415641900,0,1,0,1
1.416182900,1,1,0,1
1.416930400,0,1,0,1
1.417051600,0,1,0,0
1.417958700,0,1,1,0
1.418736500,0,0,1,0
1.419669900,0,0,1,1
1.419787300,1,0,1,1
1.420043900,0,0,1,1
1.420319400,1,0,1,1
1.420948500,1,0,0,1
1.421816600,1,0,1,1
1.421937700,1,1,1,1
1.422295800,1,1,1,0
1.422431300,1,1,0,0
1.422433000,1,1,1,0
1.422795900,1,1,0,0
1.422924000,0,1,0,0
1.423178600,0,1,1,0
1.423577600,0,0,1,0
1.423736800,1,0,1,0
1.424045600,0,0,1,0
1.424198300,0,0,1,1
1.424577600,0,0,0,1
1.425310400,0,0,1,1
1.425574100,0,1,1,1
1.425607200,1,1,1,1
1.425897600,1,1,1,0
1.426100400,0,1,1,0
1.428329700,0,1,0,0
1.428365900,0,1,1,0
1.428631700,1,1,1,0
1.428660500,0,1,1,0
1.428686000,1,1,1,0
1.428722400,1,1,1,1
1.428754800,1,0,1,1
1.429025100,1,1,1,1
1.429237000,1,1,1,0
1.429756700,1,0,1,0
1.430113700,1,1,1,0
1.430237100,1,1,0,0
1.430578900,0,1,0,0
1.431238500,1,1,0,0
1.431945600,1,1,0,1
1.432029300,0,1,0,1
1.432176700,1,1,0,1
1.432711000,1,1,1,1
1.432967700,1,1,1,0
1.433313500,1,0,1,0
1.434392000,1,0,1,1
1.434433600,1,0,0,1
1.435322700,0,0,0,1
1.435706200,0,0,0,0
1.435852000,0,1,0,0
1.436206600,0,1,1,0
1.436270300,0,1,1,1
1.437577600,1,1,1,1
1.437703800,1,0,1,1
1.437810200,1,0,0,1
1.438886300,0,0,0,1
1.439522400,0,0,0,0
1.439743400,1,0,0,0
1.439994700,1,1,0,0
1.440594800,0,1,0,0
1.440862100,0,1,1,0
1.440918400,0,1,1,1
1.441830800,0,1,0,1
1.442854000,1,1,0,1
1.442942300,1,0,0,1
1.443344000,1,0,0,0
1.443566800,1,1,0,0
1.443614200,1,1,1,0
1.443669800,1,1,1,1
1.444285300,0,1,1,1
1.444333000,0,1,1,0
1.444537700,1,1,1,0
1.444665300,0,1,1,0
1.445363600,1,1,1,0
1.445687400,1,1,1,1
1.445933500,0,1,1,1
1.446069600,0,1,0,1
1.446743200,0,0,0,1
1.447105200,0,0,0,0
1.447902000,0,0,0,1
1.447918400,0,0,0,0
1.448644000,0,1,0,0
1.448672500,0,1,1,0
1.449075800,1,1,1,0
1.449655700,1,1,1,1
1.451278400,0,1,1,1
1.451366500,0,0,1,1
1.451542800,0,0,0,1
1.451851400,0,0,0,0
1.452362300,0,1,0,0
1.452828900,1,1,0,0
1.453469000,0,1,0,0
1.453549500,0,1,0,1
1.453837900,0,1,1,1
1.454075300,0,0,1,1
1.454906800,1,0,1,1
1.455074400,1,0,1,0
1.455302100,1,0,1,1
1.455552200,1,1,1,1
1.456138000,1,0,1,1
1.456219500,1,0,1,0
1.456519600,1,0,1,1
1.456984600,1,1,1,1
1.457093000,1,1,0,1
1.457604100,1,1,1,1
1.457725800,0,1,1,1
1.457864300,0,0,1,1
1.458561800,0,1,1,1
1.458735400,0,1,1,0
1.459059400,0,1,1,1
1.459930400,0,1,1,0
1.460066700,0,0,1,0
1.460374400,1,0,1,0
1.460529500,1,0,0,0
1.461048200,1,0,0,1
1.461222500,1,0,1,1
1.461332500,1,1,1,1
1.461425200,1,1,1,0
1.461871200,1,0,1,0
1.461886000,1,0,0,0
1.462244800,1,0,0,1
1.462849600,1,0,1,1
1.463451600,0,0,1,1
1.463748500,1,0,1,1
1.463960900,1,0,0,1
1.463989100,1,1,0,1
1.464057800,1,0,0,1
1.464303300,1,1,0,1
1.464328000,1,0,0,1
1.464807700,1,1,0,1
1.465366300,1,1,0,0
1.465749100,0,1,0,0
1.466273500,0,1,1,0
1.467295300,0,0,1,0
1.467457600,1,0,1,0
1.467705200,0,0,1,0
1.468035500,0,0,1,1
1.468045700,0,0,1,0
1.468054700,1,0,1,0
1.468302200,1,0,0,0
1.469210800,1,0,0,1
1.469455600,1,1,0,1
1.469678100,1,1,0,0
1.470148600,0,1,0,0
1.470586900,0,0,0,0
1.471067600,0,0,0,1
1.471144700,0,0,1,1
1.471179600,1,0,1,1
1.471245200,1,1,1,1
1.472873100,1,1,1,0
1.473405500,0,1,1,0
1.473792300,1,1,1,0
1.474012600,1,0,1,0
1.474162400,1,0,1,1
1.474174900,1,0,0,1
1.474668700,1,0,0,0
1.475808700,1,0,1,0
1.476188600,1,1,1,0
1.476460400,0,1,1,0
1.477010600,0,1,1,1
1.477630700,0,1,1,0
1.477760100,1,1,1,0
1.478222900,1,1,0,0
1.478994400,1,1,1,0
1.479180400,1,0,1,0
1.480052000,1,0,1,1
1.480356200,1,0,1,0
1.480493300,0,0,1,0
1.480860600,0,1,1,0
1.481329300,0,1,0,0
1.482032100,0,1,1,0
1.482481400,0,0,1,0
1.483254900,0,0,1,1
1.483371600,0,1,1,1
1.483737200,0,0,1,1
1.483740100,1,0,1,1
1.484538900,1,0,0,1
1.485026600,1,0,1,1
1.486240600,1,0,1,0
1.486562600,1,1,1,0
1.486784200,0,1,1,0
1.486991600,0,1,0,0
1.487237500,0,1,0,1
1.487452400,1,1,0,1
1.487725300,1,0,0,1
1.489196800,1,0,1,1
1.489399400,1,0,1,0
1.489710000,0,0,1,0
1.489752200,0,1,1,0
1.490247600,0,1,0,0
1.490791500,0,1,1,0
1.491078300,1,1,1,0
1.491370800,1,1,0,0
1.491411200,1,1,0,1
1.492012800,1,1,1,1
1.492278900,1,1,0,1
1.492299000,0,1,0,1
1.492402300,1,1,0,1
1.492405000,1,0,0,1
1.492810100,1,0,1,1
1.493731600,1,0,1,0
1.493876300,0,0,1,0
1.494131700,0,1,1,0
1.494660200,0,1,0,0
1.494875200,0,1,0,1
1.496137200,1,1,0,1
1.497003100,0,1,0,1
1.497166500,0,0,0,1
1.497246900,0,1,0,1
1.497662800,0,1,1,1
1.497708700,0,1,0,1
1.497894300,0,1,0,0
1.499368400,0,0,0,0
1.499458700,0,0,1,0
1.499648800,1,0,1,0
1.499983400,1,0,1,1
1.499991300,1,0,1,0
1.500243900,1,1,1,0
1.500326100,1,1,0,0
1.500557600,1,0,0,0
1.502332400,1,1,0,0
1.502656900,1,1,0,1
1.502903900,0,1,0,1
1.503316100,0,1,1,1
1.503908100,0,1,0,1
1.504648100,0,0,0,1
1.504892800,0,0,0,0
1.505787600,0,0,0,1
1.506041900,1,0,0,1
1.506256700,1,1,0,1
1.506849200,1,1,1,1
1.506956300,1,1,1,0
1.507743900,1,1,1,1
1.508253400,1,0,1,1
1.508864800,1,0,0,1
1.509206300,0,0,0,1
1.509641600,0,0,0,0
1.509868200,1,0,0,0
1.510366800,1,0,0,1
1.510997100,1,0,0,0
1.511169600,1,0,0,1
1.511285800,1,0,1,1
1.511507800,1,1,1,1
1.512084600,1,0,1,1
1.512386500,1,1,1,1
1.512454600,1,1,0,1
1.512846900,0,1,0,1
1.513110900,0,1,0,0
1.514320400,0,0,0,0
1.514733200,0,0,0,1
1.514885300,1,0,0,1
1.514915100,1,0,1,1
1.515130200,1,0,0,1
1.515229300,1,1,0,1
1.515380900,0,1,0,1
1.515586400,1,1,0,1
1.516843400,1,1,0,0
1.517561000,1,1,1,0
1.517679600,1,1,1,1
1.517723400,1,1,1,0
1.517755700,1,0,1,0
1.518210800,1,0,0,0
1.518513100,0,0,0,0
1.519842600,0,1,0,0
1.520126500,0,0,0,0
1.520292200,1,0,0,0
1.520800400,1,0,0,1
1.520877600,1,1,0,1
1.521018500,1,1,1,1
1.521083700,0,1,1,1
1.521130600,0,1,1,0
1.522297700,0,1,0,0
1.522694100,0,1,1,0
1.522911600,1,1,1,0
1.523124200,1,0,1,0
1.523228700,0,0,1,0
1.523363800,0,1,1,0
1.523526600,0,1,1,1
1.523920200,0,1,1,0
1.524216300,0,0,1,0
1.524669000,1,0,1,0
1.524898500,0,0,1,0
1.525016200,1,0,1,0
1.525678700,1,0,0,0
1.526063400,1,1,0,0
1.526087100,1,1,1,0
1.526223900,0,1,1,0
1.526568800,0,1,0,0
1.526640800,0,1,0,1
1.528029700,0,1,1,1
1.528179100,1,1,1,1
1.528553600,1,0,1,1
1.528972000,1,0,1,0
1.530495100,1,0,0,0
1.530754000,0,0,0,0
1.530874400,0,1,0,0
1.531913700,0,1,0,1
1.532344600,1,1,0,1
1.533141600,1,1,0,0
1.533391700,1,1,1,0
1.533588700,1,0,1,0
1.533654800,1,0,0,0
1.533767200,1,0,0,1
1.533847900,0,0,0,1
1.534077100,0,0,1,1
1.535355300,0,1,1,1
1.535915000,0,1,0,1
1.536779600,0,1,0,0
1.537060500,0,1,1,0
1.537103400,1,1,1,0
1.537352500,1,0,1,0
1.538604600,1,0,1,1
1.539460700,1,0,1,0
1.539592600,1,1,1,0
1.539617000,0,1,1,0
1.539994800,0,1,0,0
1.540027100,0,1,1,0
1.540386600,0,1,1,1
1.540406600,0,0,1,1
1.540476900,0,0,0,1
1.541866700,0,1,0,1
1.541888300,0,1,1,1
1.542513900,1,1,1,1
1.543439600,1,1,1,0
1.543677900,0,1,1,0
1.544111800,1,1,1,0
1.544292000,1,0,1,0
1.545104700,1,0,0,0
1.545470300,1,0,0,1
1.545599100,1,1,0,1
1.545871200,1,1,0,0
1.546695800,0,1,0,0
1.547409600,0,1,0,1
1.547482600,0,0,0,1
1.547532700,1,0,0,1
1.547641800,0,0,0,1
1.547878700,0,0,1,1
1.547937800,1,0,1,1
1.548423500,1,0,1,0
1.548515500,0,0,1,0
1.549622200,0,0,0,0
1.549770200,0,0,0,1
1.550081300,1,0,0,1
1.550176600,0,0,0,1
1.550584500,0,1,0,1
1.550706600,0,0,0,1
1.551149700,1,0,0,1
1.551245600,1,1,0,1
1.551385300,1,1,0,0
1.551738300,1,1,1,0
1.551798700,1,0,1,0
1.552128000,0,0,1,0
1.552443000,1,0,1,0
1.552705100,1,1,1,0
1.553877100,1,1,0,0
1.553945400,1,1,0,1
1.554738300,1,0,0,1
1.555216800,0,0,0,1
1.555462100,1,0,0,1
1.555530500,0,0,0,1
1.555577500,0,1,0,1
1.556115900,1,1,0,1
1.556392900,1,1,1,1
1.556517500,1,1,1,0
1.557292900,1,1,1,1
1.557511100,0,1,1,1
1.557576300,0,0,1,1
1.558005600,0,1,1,1
1.558614300,0,1,0,1
1.559604500,0,0,0,1
1.559941900,1,0,0,1
1.560157900,1,0,0,0
1.561383800,1,0,1,0
1.561442000,1,0,1,1
1.562013000,1,0,0,1
1.562832100,1,1,0,1
1.562951100,1,0,0,1
1.563035400,0,0,0,1
1.563096000,0,0,0,0
1.563634400,0,0,1,0
1.564307000,0,0,0,0
1.564549100,0,1,0,0
1.564715100,0,1,0,1
1.564735300,0,1,1,1
1.564914600,1,1,1,1
1.565348100,1,0,1,1
1.565871000,1,0,0,1
1.566363700,1,1,0,1
1.566479000,1,1,0,0
1.566772100,0,1,0,0
1.567020700,0,1,1,0
1.567909600,0,0,1,0
1.568823300,0,0,1,1
1.568845800,0,0,1,0
1.568912600,1,0,1,0
1.569607700,1,1,1,0
1.569872200,1,1,0,0
1.570282100,1,0,0,0
1.571317000,1,0,0,1
1.571486000,1,0,0,0
1.571661600,0,0,0,0
1.572416600,0,1,0,0
1.572841000,0,0,0,0
1.572946600,0,0,1,0
1.573471000,1,0,1,0
1.574497200,1,0,1,1
1.575060200,1,0,0,1
1.575845300,1,1,0,1
1.575861200,1,1,0,0
1.575916600,0,1,0,0
1.576476600,1,1,0,0
1.576666600,1,1,1,0
1.577487100,1,0,1,0
1.577996600,1,1,1,0
1.578144600,1,0,1,0
1.578543600,1,0,1,1
1.578554400,0,0,1,1
1.579547600,0,0,0,1
1.579653000,0,1,0,1
1.580090700,1,1,0,1
1.580432400,0,1,0,1
1.580977800,0,1,0,0
1.581504200,0,1,1,0
1.581989800,0,0,1,0
1.582031800,1,0,1,0
1.582313300,1,0,0,0
1.582694600,1,1,0,0
1.582996800,1,1,1,0
1.583535000,1,0,1,0
1.583714100,0,0,1,0
1.583731200,0,0,1,1
1.584430400,1,0,1,1
1.584638800,1,0,0,1
1.585092200,1,0,0,0
1.585949000,1,1,0,0
1.586960900,0,1,0,0
1.587051700,0,1,1,0
1.587091600,0,1,1,1
1.587222500,0,1,0,1
1.587844900,0,0,0,1
1.587897600,0,0,1,1
1.587901300,0,0,1,0
1.588704200,0,0,0,0
1.589054400,0,1,0,0
1.589238400,0,1,1,0
1.589384000,1,1,1,0
1.589404800,1,0,1,0
1.589580900,1,1,1,0
1.589731800,1,1,1,1
1.590227700,1,1,1,0
1.590407700,1,1,0,0
1.591225900,1,0,0,0
1.592015400,0,0,0,0
1.592086900,0,1,0,0
1.592287900,1,1,0,0
1.592847200,1,1,1,0
1.593049000,0,1,1,0
1.593263100,0,0,1,0
1.593292600,0,0,1,1
1.593749600,0,0,0,1
1.594232900,1,0,0,1
1.594352800,0,0,0,1
1.594390500,0,1,0,1
1.594982600,0,1,0,0
1.595287600,0,1,0,1
1.595640000,1,1,0,1
1.595771000,1,1,1,1
1.596435100,1,0,1,1
1.596732500,0,0,1,1
1.596966000,0,0,1,0
1.597277700,0,0,0,0
1.597528400,0,1,0,0
1.597991000,1,1,0,0
1.598048800,0,1,0,0
1.598353300,0,1,0,1
1.598850400,1,1,0,1
1.599290100,1,1,1,1
1.600722500,1,0,1,1
1.600996900,1,0,1,0
1.601359800,1,0,1,1
1.601804300,1,0,0,1
1.601999100,0,0,0,1
1.602605300,0,0,1,1
1.602918200,0,1,1,1
1.602989500,0,1,1,0
1.604241300,1,1,1,0
1.604623900,1,1,0,0
1.604762000,1,1,0,1
1.605159000,1,0,0,1
1.605350100,0,0,0,1
1.605946500,0,0,0,0
1.606881200,0,0,1,0
1.607387300,1,0,1,0
1.607529900,1,0,1,1
1.607549000,1,0,0,1
1.607824700,1,1,0,1
1.607833000,0,1,0,1
1.607916400,1,1,0,1
1.608283300,0,1,0,1
1.609266100,0,1,0,0
1.609503200,1,1,0,0
1.609734500,1,0,0,0
1.610060100,1,0,0,1
1.610367800,1,0,1,1
1.611299100,0,0,1,1
1.611378500,0,0,0,1
1.611592600,0,0,0,0
1.612281700,0,1,0,0
1.612647800,1,1,0,0
1.613468200,1,1,0,1
1.613486400,1,1,1,1
1.614140300,1,1,1,0
1.614157600,1,1,0,0
1.614477000,1,0,0,0
1.614836500,1,1,0,0
1.614987000,1,1,0,1
1.615499700,1,1,1,1
1.615762400,0,1,1,1
1.615839900,0,1,1,0
1.616693500,0,1,1,1
1.616791300,1,1,1,1
1.616918300,1,1,0,1
1.617329300,0,1,0,1
1.617393000,0,0,0,1
1.617618100,0,1,0,1
1.618258400,0,1,1,1
1.618334000,1,1,1,1
1.618623300,0,1,1,1
1.619288600,0,1,1,0
1.619541700,0,1,0,0
1.620450200,0,0,0,0
1.620586500,1,0,0,0
1.620773400,1,0,0,1
1.621720300,1,0,1,1
1.621790500,1,1,1,1
1.622016300,0,1,1,1
1.622071700,1,1,1,1
1.622777200,1,0,1,1
1.623023300,1,1,1,1
1.623514300,1,1,0,1
1.623661100,1,1,0,0
1.623666000,1,1,0,1
1.624489500,0,1,0,1
1.624888800,0,1,0,0
1.625475200,0,0,0,0
1.625542700,0,0,1,0
1.626587100,0,1,1,0
1.626752900,1,1,1,0
1.626800600,1,1,0,0
1.626887900,0,1,0,0
1.627633100,1,1,0,0
1.628070400,1,1,0,1
1.628852700,0,1,0,1
1.629624900,0,1,1,1
1.629767500,0,0,1,1
1.629845400,0,0,1,0
1.630418000,0,0,1,1
1.631126800,0,1,1,1
1.631273500,1,1,1,1
1.631448900,0,1,1,1
1.631606300,0,0,1,1
1.631617600,0,1,1,1
1.631959800,1,1,1,1
1.632325100,1,1,1,0
1.632465900,1,1,1,1
1.632834700,1,1,0,1
1.633291800,1,1,0,0
1.633640500,1,0,0,0
1.634075400,1,0,1,0
1.634701300,1,0,1,1
1.634961500,1,1,1,1
1.635054100,0,1,1,1
1.635181300,0,1,0,1
1.636199100,1,1,0,1
1.636971800,1,1,1,1
1.637214300,1,1,1,0
1.637923400,1,0,1,0
1.637987100,0,0,1,0
1.638777400,0,0,1,1
1.639280100,0,0,0,1
1.639439700,0,0,0,0
1.639904200,1,0,0,0
1.640040000,1,0,1,0
1.640406000,1,1,1,0
1.640794500,1,1,0,0
1.640953400,1,1,0,1
1.641198100,1,0,0,1
1.641301900,0,0,0,1
1.642635600,0,0,0,0
1.642895900,0,1,0,0
1.643228800,0,1,0,1
1.643403400,1,1,0,1
1.643723900,1,1,1,1
1.644103300,1,0,1,1
1.644154500,1,0,1,0
1.645744600,1,1,1,0
1.646230800,1,1,1,1
1.646427800,1,1,1,0
1.646429100,0,1,1,0
1.646725300,0,1,0,0
1.646877200,0,0,0,0
1.647482300,0,0,0,1
1.648122400,0,0,1,1
1.648786900,0,1,1,1
1.649547400,1,1,1,1
1.650273400,1,1,1,0
1.650617400,1,0,1,0
1.651039400,1,0,0,0
1.651152100,1,1,0,0
1.651912200,1,1,0,1
1.651940400,1,1,1,1
1.651981500,0,1,1,1
1.652526800,0,0,1,1
1.652617100,1,0,1,1
1.653831900,1,1,1,1
1.654199100,1,1,1,0
1.654466700,1,1,0,0
1.654524900,1,1,1,0
1.654787200,1,1,1,1
1.654797900,0,1,1,1
1.654841400,0,1,0,1
1.655118200,0,1,1,1
1.655245200,0,1,0,1
1.655517600,0,1,1,1
1.656264300,0,1,0,1
1.656526200,0,0,0,1
1.656779200,0,0,0,0
1.657236100,1,0,0,0
1.657776100,1,0,1,0
1.658135100,1,0,1,1
1.658550700,1,0,0,1
