Time [s],Channel 0,Channel 1,Channel 2,Channel 3
1.281247800,0,1,0,0
1.281646200,0,0,0,0
1.281931100,0,0,0,1
1.282721800,0,1,0,1
1.282752300,1,1,0,1
1.282880900,0,1,0,1
1.283322500,0,1,1,1
1.284207800,0,1,1,0
1.284764400,0,1,0,0
1.285384600,1,1,0,0
1.285617500,0,1,0,0
1.285686300,0,0,0,0
1.286115400,0,0,1,0
1.286348700,0,0,1,1
1.286898800,1,0,1,1
1.287666400,1,0,1,0
1.287775900,1,0,1,1
1.288089300,1,1,1,1
1.288497800,1,1,0,1
1.288753100,1,1,0,0
1.289302200,1,0,0,0
1.289368200,0,0,0,0
1.289791500,1,0,0,0
1.290194200,1,0,1,0
1.290712300,1,0,1,1
1.290777800,1,1,1,1
1.290901700,0,1,1,1
1.292184500,0,1,0,1
1.292251800,0,0,0,1
1.292333600,1,0,0,1
1.292583200,1,1,0,1
1.293008300,1,1,0,0
1.293188700,1,1,1,0
1.293381600,0,1,1,0
1.293714100,1,1,1,0
1.294478600,1,1,0,0
1.294545100,1,1,1,0
1.294994500,1,1,0,0
1.295139400,0,1,0,0
1.295171700,0,1,0,1
1.295596900,0,0,0,1
1.296975400,1,0,0,1
1.297079000,1,0,0,0
1.297106900,1,1,0,0
1.297540200,1,1,1,0
1.297998900,0,1,1,0
1.299509700,0,1,0,0
1.299814900,0,1,0,1
1.300101800,0,0,0,1
1.300204300,1,0,0,1
1.300931300,1,0,0,0
1.301703800,1,0,0,1
1.301906800,0,0,0,1
1.302263100,0,0,1,1
1.302646800,0,0,0,1
1.302775700,1,0,0,1
1.302977300,1,1,0,1
1.303157700,1,1,1,1
1.303212800,1,1,1,0
1.303691500,1,0,1,0
1.304674200,0,0,1,0
1.304759900,0,0,0,0
1.304810800,0,1,0,0
1.305288500,0,0,0,0
1.305891600,0,0,1,0
1.306080200,0,0,1,1
1.306400800,0,1,1,1
1.306785900,0,0,1,1
1.307487500,0,0,0,1
1.307626500,1,0,0,1
1.308763900,1,0,0,0
1.309390200,0,0,0,0
1.309555300,0,0,0,1
1.309694900,0,0,1,1
1.309809200,0,0,1,0
1.309923500,0,0,0,0
1.310005500,0,1,0,0
1.310032800,0,1,0,1
1.310727000,1,1,0,1
1.310889400,1,1,0,0
1.311840800,1,1,0,1
1.311853200,0,1,0,1
1.312173200,0,0,0,1
1.312259200,0,0,1,1
1.313191900,0,1,1,1
1.313546400,1,1,1,1
1.314063900,1,1,0,1
1.314632500,1,1,0,0
1.314832600,1,0,0,0
1.315290900,0,0,0,0
1.315979100,0,1,0,0
1.316103600,0,1,1,0
1.317026600,1,1,1,0
1.317280300,1,1,1,1
1.317533000,0,1,1,1
1.318115900,0,1,0,1
1.318505800,0,0,0,1
1.318898000,0,1,0,1
1.318957300,0,1,0,0
1.318986200,1,1,0,0
1.319168800,1,1,1,0
1.319493900,0,1,1,0
1.320788200,0,0,1,0
1.321266300,0,0,1,1
1.321817200,0,0,0,1
1.322159600,0,1,0,1
1.322180600,1,1,0,1
1.322392900,1,1,1,1
1.323113400,1,1,0,1
1.323155700,1,1,0,0
1.324722200,1,1,0,1
1.324837800,0,1,0,1
1.324956000,0,0,0,1
1.325425900,1,0,0,1
1.326024000,1,0,1,1
1.326627600,1,0,1,0
1.326857100,1,1,1,0
1.327181400,0,1,1,0
1.327535300,0,0,1,0
1.327567000,0,0,0,0
1.328737500,1,0,0,0
1.329230600,0,0,0,0
1.329692200,0,0,0,1
1.329792800,0,1,0,1
1.329834900,0,1,1,1
1.330054900,0,1,1,0
1.330595700,0,1,0,0
1.331160200,0,0,0,0
1.331394100,1,0,0,0
1.332327000,1,1,0,0
1.332347400,0,1,0,0
1.332712700,0,1,1,0
1.333193800,0,1,1,1
1.333719500,0,1,0,1
1.333882800,0,1,1,1
1.334070800,0,1,0,1
1.334382000,0,0,0,1
1.334607600,1,0,0,1
1.334771700,1,0,0,0
1.335512000,1,0,1,0
1.335687100,0,0,1,0
1.335801100,0,0,1,1
1.335825300,1,0,1,1
1.336751400,1,0,1,0
1.337444400,1,0,1,1
1.337494800,1,1,1,1
1.338564500,1,1,0,1
1.338782600,0,1,0,1
1.339067400,1,1,0,1
1.339745000,1,1,0,0
1.339772800,0,1,0,0
1.340466700,0,0,0,0
1.340877100,1,0,0,0
1.341758600,1,0,1,0
1.342041300,1,0,1,1
1.342168000,1,0,0,1
1.342224700,1,1,0,1
1.343160200,1,0,0,1
1.343387000,1,0,0,0
1.343644500,1,0,1,0
1.343972900,1,0,0,0
1.344006200,0,0,0,0
1.344729700,0,1,0,0
1.344894600,0,1,1,0
1.345049100,0,0,1,0
1.345246000,1,0,1,0
1.345412200,1,0,1,1
1.345921300,1,0,1,0
1.346269200,0,0,1,0
1.346410500,0,1,1,0
1.346759000,0,1,1,1
1.346911600,0,1,0,1
1.347460600,0,0,0,1
1.347940100,0,0,0,0
1.348990400,0,0,0,1
1.349140200,1,0,0,1
1.349370500,1,0,1,1
1.349641600,1,1,1,1
1.349825300,1,1,0,1
1.350024600,1,0,0,1
1.350765400,0,0,0,1
1.351218200,1,0,0,1
1.351241200,1,0,0,0
1.351833300,1,0,1,0
1.352924100,1,1,1,0
1.353140300,1,1,1,1
1.353257600,0,1,1,1
1.353643200,0,1,0,1
1.354168100,0,0,0,1
1.354203500,0,0,0,0
1.354978500,0,1,0,0
1.355614200,1,1,0,0
1.355814700,1,0,0,0
1.355928300,1,0,0,1
1.355996000,0,0,0,1
1.356329300,0,0,1,1
1.357223300,0,0,1,0
1.357581100,1,0,1,0
1.357594400,1,0,1,1
1.357952700,1,1,1,1
1.358498700,1,1,0,1
1.358570000,1,0,0,1
1.358720300,0,0,0,1
1.359583700,1,0,0,1
1.360022800,1,0,0,0
1.360291200,1,0,0,1
1.360829700,1,0,1,1
1.361208400,1,1,1,1
1.361368300,1,0,1,1
1.361672200,1,1,1,1
1.361963600,1,1,0,1
1.362812300,0,1,0,1
1.363073900,0,1,0,0
1.364278800,0,1,1,0
1.364284500,0,1,1,1
1.364321000,0,0,1,1
1.364826000,1,0,1,1
1.365288900,1,0,0,1
1.365794700,1,0,0,0
1.365882400,0,0,0,0
1.366002500,1,0,0,0
1.367129600,1,1,0,0
1.367810400,1,0,0,0
1.367811700,1,0,0,1
1.367961600,1,0,1,1
1.368728200,0,0,1,1
1.368772800,0,0,0,1
1.369397900,0,1,0,1
1.370034400,1,1,0,1
1.370675400,1,1,0,0
1.370824300,1,0,0,0
1.371838900,1,0,1,0
1.372486700,1,0,1,1
1.372850100,0,0,0,1
1.373689300,0,1,0,1
1.374105100,0,1,0,0
1.374840400,0,0,0,0
1.375402400,0,0,0,1
1.375695300,0,0,1,1
1.375860200,1,0,1,1
1.376015900,0,0,1,1
1.376459300,0,0,1,0
1.376815800,0,0,1,1
1.377500500,0,1,1,1
1.377776300,0,0,1,1
1.378290900,0,0,0,1
1.378475500,0,0,1,1
1.378573400,1,0,1,1
1.379360000,1,1,1,1
1.379986400,1,1,1,0
1.380030300,1,1,0,0
1.380094400,1,1,1,0
1.380381100,1,0,1,0
1.380675600,1,0,1,1
1.381321800,1,1,1,1
1.381541200,1,1,1,0
1.381726000,0,1,1,0
1.381845300,0,1,0,0
1.382080400,0,1,1,0
1.382166400,0,1,1,1
1.382596900,1,1,1,1
1.383162000,1,1,0,1
1.383771900,1,0,0,1
1.384523200,1,0,0,0
1.385279400,1,0,1,0
1.385715400,1,1,1,0
1.385810000,0,1,1,0
1.386303600,0,1,1,1
1.387521000,0,0,1,1
1.387921000,0,0,1,0
1.388216800,0,0,1,1
1.388398900,0,0,0,1
1.388987600,1,0,0,1
1.390032900,1,0,0,0
1.390143600,1,1,0,0
1.390280900,1,0,0,0
1.390699900,1,0,0,1
1.390915700,1,0,1,1
1.391062700,1,1,1,1
1.392158500,1,0,1,1
1.392226900,0,0,1,1
1.392432100,0,0,1,0
1.392464500,0,0,0,0
1.392769000,0,0,1,0
1.392908600,0,0,1,1
1.393513000,0,0,1,0
1.394461100,1,0,1,0
1.394524500,0,0,1,0
1.394645500,0,1,1,0
1.394744300,0,0,1,0
1.394838200,0,0,0,0
1.394880400,0,1,0,0
1.395321300,0,1,1,0
1.395425800,0,1,1,1
1.396012200,0,1,1,0
1.396436200,0,1,0,0
1.396650000,0,0,0,0
1.397433200,1,0,0,0
1.397806400,1,1,0,0
1.397945200,1,1,1,0
1.398083400,1,1,0,0
1.398151500,0,1,0,0
1.398290400,0,1,1,0
1.398519300,0,1,0,0
1.398657400,1,1,0,0
1.399013000,1,0,0,0
1.399043100,1,0,0,1
1.399504000,1,0,1,1
1.400162400,1,0,1,0
1.400440600,0,0,1,0
1.401372800,0,0,0,0
1.401740400,0,0,0,1
1.401982200,0,1,0,1
1.402267500,0,1,1,1
1.403218500,1,1,1,1
1.403229600,1,1,1,0
1.403823000,1,1,1,1
1.404213500,1,1,0,1
1.405101200,1,0,0,1
1.405733900,1,0,1,1
1.405815800,1,0,0,1
1.406454300,0,0,0,1
1.407022200,0,0,0,0
1.407332200,0,0,0,1
1.407973700,0,1,0,1
1.408177900,1,1,0,1
1.408704200,1,1,1,1
1.409010500,1,1,0,1
1.409428300,1,1,1,1
1.410229800,0,1,1,1
1.410444700,0,1,1,0
1.411241700,0,0,1,0
1.411250600,1,0,1,0
1.411804100,1,0,0,0
1.411972100,1,0,1,0
1.412019500,1,0,1,1
1.412847700,1,1,1,1
1.412904600,0,1,1,1
1.415077300,1,1,1,1
1.415182600,1,1,0,1
1.415191100,1,0,0,1
1.415205300,1,0,0,0
1.415308100,1,1,0,0
1.415415600,1,0,0,0
1.415649200,1,1,0,0
1.416354900,1,1,0,1
1.416644100,1,0,0,1
1.417142400,1,0,1,1
1.417207100,1,0,1,0
1.417215600,1,0,0,0
1.417623800,0,0,0,0
1.418502600,0,0,0,1
1.418978800,1,0,0,1
1.419397200,1,1,0,1
1.419521500,0,1,0,1
1.420351100,0,1,1,1
1.420372900,0,1,1,0
1.421524700,0,1,0,0
1.421813200,0,0,0,0
1.422090600,0,0,1,0
1.422094300,1,0,1,0
1.423562900,1,0,1,1
1.424409400,1,0,0,1
1.424415600,1,1,0,1
1.424635800,1,0,0,1
1.424808900,0,0,0,1
1.425950900,1,0,0,1
1.426177800,1,0,0,0
1.426529200,1,0,1,0
1.426883600,1,1,1,0
1.427461900,1,1,1,1
1.428365000,1,0,1,1
1.428674400,0,0,1,1
1.429561900,0,0,0,1
1.429641300,0,0,0,0
1.430159300,0,0,1,0
1.430403200,0,1,1,0
1.430447000,1,1,1,0
1.430501100,1,1,1,1
1.430649700,1,0,1,1
1.431137600,1,0,1,0
1.431690800,0,0,1,0
1.432168200,1,0,1,0
1.433152300,1,0,0,0
1.433190900,1,1,0,0
1.433858900,1,1,0,1
1.434233300,0,1,0,1
1.434451800,0,0,0,1
1.435015900,1,0,0,1
1.435231300,1,0,0,0
1.435344600,1,0,0,1
1.435689400,1,0,1,1
1.437405400,1,0,1,0
1.437582900,1,1,1,0
1.437804600,1,1,0,0
1.438118400,0,1,0,0
1.438172000,0,0,0,0
1.439303800,0,0,0,1
1.439815100,0,0,1,1
1.440068500,0,0,0,1
1.440688700,1,0,0,1
1.440871400,1,1,0,1
1.441417400,1,1,0,0
1.441540900,1,1,1,0
1.443164800,0,1,1,0
1.443175800,1,1,1,0
1.443434700,1,0,1,0
1.443804400,1,0,1,1
1.443911200,1,0,0,1
1.445056400,0,0,0,1
1.445128000,0,1,0,1
1.445659100,0,1,0,0
1.446405100,0,1,1,0
1.447413300,1,1,1,0
1.447476100,1,1,0,0
1.447888200,0,1,0,0
1.448401900,0,0,0,0
1.448419000,0,0,0,1
1.448432100,1,0,0,1
1.448895900,1,0,1,1
1.449049100,1,1,1,1
1.449872900,1,0,1,1
1.451188700,1,0,1,0
1.451235400,1,0,0,0
1.451321100,0,0,0,0
1.451377400,0,1,0,0
1.451485900,1,1,0,0
1.451535000,1,1,0,1
1.452956800,1,1,0,0
1.452981000,1,0,0,0
1.453232700,0,0,0,0
1.453420800,0,0,1,0
1.453488200,1,0,1,0
1.454455500,1,0,0,0
1.454851700,1,1,0,0
1.455167300,1,0,0,0
1.455550500,1,0,0,1
1.455830000,1,0,0,0
1.456575300,0,0,0,0
1.456729200,0,0,1,0
1.457417600,1,0,1,0
1.457456200,0,0,1,0
1.457673000,0,1,1,0
1.458414000,0,1,1,1
1.459347600,1,1,1,1
1.459663700,1,1,0,1
1.459673500,1,0,0,1
1.459742500,1,0,0,0
1.459992400,1,0,1,0
1.461267300,0,0,1,0
1.461363400,0,0,0,0
1.461570000,0,0,0,1
1.461755700,0,1,0,1
1.462836800,0,1,0,0
1.463152200,0,1,1,0
1.463962400,1,1,1,0
1.464632200,1,0,1,0
1.465212200,1,0,1,1
1.465245600,1,0,0,1
1.466164200,1,0,0,0
1.466172400,1,1,0,0
1.466515100,0,1,0,0
1.466561500,0,0,0,0
1.466885600,0,1,0,0
1.468095100,0,1,0,1
1.468339000,0,0,0,1
1.468405500,0,0,1,1
1.469095700,1,0,1,1
1.469332700,1,0,1,0
1.469402000,1,0,0,0
1.469678000,1,0,0,1
1.469796700,1,0,1,1
1.469959600,1,0,0,1
1.470372900,0,0,0,1
1.470824400,0,1,0,1
1.472038000,0,1,1,1
1.472465700,0,1,1,0
1.472938000,1,1,1,0
1.473414300,1,0,1,0
1.473444300,1,0,0,0
1.473556900,0,0,0,0
1.473583400,0,0,1,0
1.473617300,1,0,1,0
1.475157800,0,0,1,0
1.475628400,0,0,1,1
1.475836600,0,0,0,1
1.476301100,0,0,1,1
1.476545900,0,1,1,1
1.476822100,1,1,1,1
1.477177600,1,1,1,0
1.477430800,1,0,1,0
1.477554600,0,0,1,0
1.478099900,0,0,0,0
1.479399800,0,0,0,1
1.479537700,1,0,0,1
1.480289400,1,1,0,1
1.480560900,0,1,0,1
1.480926200,1,1,0,1
1.481184500,0,1,0,1
1.481347900,0,1,1,1
1.481425400,0,1,0,1
1.481551300,0,1,1,1
1.482145100,0,0,1,1
1.482146100,1,0,1,1
1.482635800,1,0,1,0
1.483644300,1,1,1,0
1.484018600,0,1,1,0
1.484484000,0,1,0,0
1.484574500,0,1,0,1
1.485926800,0,0,0,1
1.486143400,0,0,0,0
1.486206400,0,0,0,1
1.486335200,1,0,0,1
1.486642700,1,0,1,1
1.486744200,0,0,1,1
1.487655800,0,0,0,1
1.487724200,1,0,0,1
1.487954600,1,1,0,1
1.488120800,1,0,0,1
1.488326500,1,1,0,1
1.488835800,0,1,0,1
1.488945200,0,1,1,1
1.489465100,0,1,1,0
1.489857900,0,1,0,0
1.490651900,0,0,0,0
1.491474200,0,1,0,0
1.491524900,0,1,0,1
1.491628000,1,1,0,1
1.491881900,1,1,1,1
1.493024900,1,1,0,1
1.493918400,0,1,0,1
1.493971800,0,1,1,1
1.494134500,0,1,1,0
1.494406400,0,0,1,0
1.495269300,1,0,1,0
1.495824000,1,0,1,1
1.495942900,1,1,1,1
1.495953700,1,0,1,1
1.496643100,1,1,1,1
1.496831500,1,1,0,1
1.497232600,0,1,0,1
1.498540800,0,1,0,0
1.498866200,0,1,1,0
1.499706000,0,0,1,0
1.499843400,1,0,1,0
1.499912200,0,0,1,0
1.499933200,0,1,1,0
1.500038000,0,1,0,0
1.500196400,1,1,0,0
1.500207700,1,0,0,0
1.500497900,1,0,1,0
1.500604300,1,0,1,1
1.501524900,1,0,0,1
1.501626500,0,0,0,1
1.501699400,0,0,1,1
1.501734000,0,0,0,1
1.502442800,1,0,0,1
1.502908000,1,1,0,1
1.503516400,1,1,1,1
1.503712700,1,1,1,0
1.503741300,0,1,1,0
1.503774800,0,0,1,0
1.504163800,0,0,1,1
1.505220000,1,0,1,1
1.505272600,1,0,0,1
1.505522700,1,0,0,0
1.505590700,1,1,0,0
1.505656400,1,0,0,0
1.506167500,1,1,0,0
1.506276800,1,1,0,1
1.506642200,1,0,0,1
1.507973300,1,0,1,1
1.508131000,1,1,1,1
1.508249100,0,1,1,1
1.508725800,0,1,1,0
1.508935700,0,0,1,0
1.509603300,0,1,1,0
1.509862200,1,1,1,0
1.510016200,1,1,0,0
1.510064600,1,1,0,1
1.510083900,1,0,0,1
1.510938700,1,0,1,1
1.511328600,1,1,1,1
1.512117900,1,1,1,0
1.512443200,1,0,1,0
1.512508000,1,0,1,1
1.512979200,0,0,1,1
1.513420900,0,0,1,0
1.513641500,1,0,1,0
1.513691200,1,0,1,1
1.513774600,1,0,0,1
1.514673800,1,1,0,1
1.515156700,1,1,1,1
1.515547800,0,1,1,1
1.516180500,0,0,1,1
1.516584500,0,0,1,0
1.517418800,1,0,1,0
1.517691500,1,1,1,0
1.518225800,1,1,0,0
1.519650500,1,0,0,0
1.519689500,1,0,0,1
1.520393600,0,0,0,1
1.520934100,0,0,1,1
1.521158300,0,0,1,0
1.521251600,1,0,1,0
1.521979600,1,1,1,0
1.523073300,1,1,0,0
1.523633800,1,1,0,1
1.523645900,1,0,0,1
1.523898900,0,0,0,1
1.523966200,0,1,0,1
1.524764400,0,1,1,1
1.525094300,1,1,1,1
1.525651400,1,1,1,0
1.526441100,1,1,0,0
1.526442900,1,0,0,0
1.526540000,0,0,0,0
1.526731200,0,0,1,0
1.527649000,0,0,1,1
1.528521200,0,1,1,1
1.528654500,0,1,0,1
1.528979700,1,1,0,1
1.530248500,1,1,0,0
1.530680000,1,1,1,0
1.530840300,0,1,1,0
1.530857800,0,0,1,0
1.531071000,0,0,1,1
1.531458400,0,0,1,0
1.532397000,0,0,0,0
1.532409800,1,0,0,0
1.532483500,0,0,0,0
1.532716400,0,1,0,0
1.532872200,0,0,0,0
1.533071400,0,0,0,1
1.533597600,0,0,1,1
1.533855900,0,0,1,0
1.534515600,0,1,1,0
1.534657100,0,1,0,0
1.534695400,0,1,1,0
1.534917300,0,0,1,0
1.535489200,1,0,1,0
1.536763500,1,0,1,1
1.537542100,0,0,1,1
1.537553800,0,1,1,1
1.537744100,0,1,0,1
1.537815000,0,1,0,0
1.538328100,0,0,0,0
1.539527700,0,0,0,1
1.539541300,0,0,1,1
1.539672900,0,1,1,1
1.540086400,1,1,1,1
1.540146500,1,1,1,0
1.540887800,1,1,0,0
1.542429200,1,1,0,1
1.542644100,0,1,0,1
1.542705400,0,0,0,1
1.542979400,0,0,0,0
1.544074300,0,0,1,0
1.544245900,0,1,1,0
1.545026400,1,1,1,0
1.545063300,1,1,0,0
1.545422000,1,0,0,0
1.545957000,1,0,0,1
1.546275600,1,0,0,0
1.546280300,1,0,0,1
1.546441400,1,0,0,0
1.546557400,1,0,1,0
1.547941900,0,0,1,0
1.548652200,0,1,1,0
1.548725100,0,1,1,1
1.548737800,0,1,0,1
1.549925300,0,1,0,0
1.550139500,1,1,0,0
1.550241000,1,0,0,0
1.551368600,1,1,0,0
1.551385400,1,1,1,0
1.551432300,1,0,1,0
1.551458600,1,0,0,0
1.551730200,1,0,0,1
1.551792500,1,0,1,1
1.551939200,1,0,1,0
1.551947200,1,0,1,1
1.552240900,0,0,1,1
1.552369100,0,1,1,1
1.552616200,0,0,1,1
1.553836200,0,0,1,0
1.554096700,1,0,1,0
1.554278400,1,0,0,0
1.555132900,1,1,0,0
1.555602100,0,1,0,0
1.555682400,0,1,0,1
1.555815500,1,1,0,1
1.555828500,1,0,0,1
1.556119700,1,1,0,1
1.556121700,1,0,0,1
1.556376000,1,1,0,1
1.556635700,1,1,1,1
1.556643300,0,1,1,1
1.557241200,1,1,1,1
1.557525000,1,1,1,0
1.558174000,0,1,1,0
1.558633300,0,0,1,0
1.559288800,0,0,1,1
1.559885400,0,0,0,1
1.559982300,0,0,0,0
1.560660100,0,0,0,1
1.560946600,1,0,0,1
1.561805300,1,1,0,1
1.562267100,1,1,0,0
1.562804800,0,1,0,0
1.562887600,0,1,1,0
1.564665900,0,0,1,0
1.565196400,0,0,1,1
1.565223900,0,0,0,1
1.565674900,1,0,0,1
1.566383400,1,0,1,1
1.566634200,1,1,1,1
1.568466000,1,1,1,0
1.568588500,1,1,0,0
1.568819300,0,1,0,0
1.569204500,0,0,0,0
1.570647300,0,0,0,1
1.570949600,0,1,0,1
1.571747500,0,1,1,1
1.572011300,1,1,1,1
1.572633300,1,0,1,1
1.572871200,1,0,1,0
1.573302800,1,0,0,0
1.574430300,1,0,0,1
1.574636000,1,1,0,1
1.574743400,0,1,0,1
1.574966200,0,1,1,1
1.575376300,1,1,1,1
1.575695600,1,1,1,0
1.576495000,1,1,1,1
1.576856500,1,1,1,0
1.577176700,1,0,1,0
1.577274200,1,0,0,0
1.577655100,1,0,0,1
1.578043800,0,0,0,1
1.578411000,0,0,1,1
1.578959800,0,1,1,1
1.579293700,0,1,0,1
1.579920300,1,1,0,1
1.580285000,1,0,0,1
1.580389900,1,1,0,1
1.580630000,1,1,0,0
1.580750500,0,1,0,0
1.581058200,1,1,0,0
1.581204600,1,1,0,1
1.582336500,1,1,1,1
1.582364000,1,0,1,1
1.582556800,0,0,1,1
1.582572200,0,0,1,0
1.583078400,0,1,1,0
1.583109500,1,1,1,0
1.583866000,0,1,1,0
1.584195100,0,1,1,1
1.584405800,0,0,1,1
1.584509300,0,0,0,1
1.584957000,0,0,1,1
1.585482700,0,0,1,0
1.585765300,0,0,1,1
1.586416900,0,0,0,1
1.586865800,1,0,0,1
1.586955000,1,0,1,1
1.587078000,1,1,1,1
1.588320800,1,0,1,1
1.588416300,1,0,1,0
1.588515900,1,0,1,1
1.588621000,1,0,1,0
1.588837500,1,1,1,0
1.589004000,0,1,1,0
1.589092600,0,1,0,0
1.590005500,0,1,1,0
1.590619400,0,1,0,0
1.591088800,0,0,0,0
1.591690100,0,0,0,1
1.592166600,1,0,0,1
1.592340800,1,0,0,0
1.592376500,1,0,1,0
1.594026100,1,1,1,0
1.594714200,1,1,1,1
1.594902600,0,1,1,1
1.595256500,0,1,0,1
1.596622400,0,0,0,1
1.597143500,0,0,1,1
1.597248600,1,0,1,1
1.597613700,1,0,1,0
1.597929500,1,1,1,0
1.598318500,1,1,1,1
1.599876500,1,1,0,1
1.600044200,1,1,0,0
1.600452100,0,1,0,0
1.601051000,0,0,0,0
1.601294100,1,0,0,0
1.601633100,1,0,1,0
1.601811200,1,0,1,1
1.602556400,1,0,0,1
1.603569800,0,0,0,1
1.604048100,0,0,0,0
1.604186200,0,1,0,0
1.604700100,0,1,0,1
1.604826900,0,0,0,1
1.605177800,0,0,1,1
1.605416600,1,0,1,1
1.605801900,1,0,0,1
1.605812100,0,0,0,1
1.606671900,0,1,0,1
1.607614700,1,1,0,1
1.607827200,1,1,0,0
1.608436200,1,0,0,0
1.608660600,1,0,1,0
1.609415800,0,0,1,0
1.610832900,0,1,1,0
1.610992700,0,1,1,1
1.611038700,0,1,1,0
1.611273500,0,1,0,0
1.612023100,1,1,0,0
1.612237300,1,1,0,1
1.613664000,1,0,0,1
1.613910900,1,0,1,1
1.614548600,1,1,1,1
1.614660300,0,1,1,1
1.615358200,0,1,1,0
1.615990600,0,1,1,1
1.616952000,0,1,0,1
1.617646400,0,0,0,1
1.617764800,1,0,0,1
1.618676200,0,0,0,1
1.619138200,0,0,0,0
1.619335600,0,0,0,1
1.619793400,0,0,1,1
1.620441600,0,1,1,1
1.620501100,0,0,1,1
1.621459600,0,0,1,0
1.621480000,1,0,1,0
1.622217000,1,0,0,0
1.622537200,1,0,0,1
1.622690800,1,1,0,1
1.623431700,1,1,0,0
1.623634300,1,1,0,1
1.624131700,1,1,1,1
1.624136900,0,1,1,1
1.624139500,0,1,0,1
1.624345600,1,1,0,1
1.624909500,1,0,0,1
1.625582000,1,0,0,0
1.625865500,0,0,0,0
1.626162400,0,0,1,0
1.626868800,1,0,1,0
1.627338800,1,1,1,0
1.627909300,1,0,1,0
1.628324200,1,0,0,0
1.628661100,1,0,0,1
1.628806300,1,1,0,1
1.629253600,0,1,0,1
1.629543900,1,1,0,1
1.629690700,1,1,0,0
1.630270700,1,1,0,1
1.630859400,0,1,0,1
1.631563500,0,1,1,1
1.631733700,0,0,1,1
1.633478600,0,0,1,0
1.633724400,1,0,1,0
1.633933800,1,0,0,0
1.634204500,1,1,0,0
1.634629000,1,1,1,0
1.634833400,1,0,1,0
1.635357200,0,0,1,0
1.635973600,0,1,1,0
1.636360700,0,1,1,1
1.636518100,1,1,1,1
1.637558100,1,1,0,1
1.637889500,1,0,0,1
1.638262900,1,0,0,0
1.638899200,0,0,0,0
1.639740200,0,0,0,1
1.640188700,0,0,1,1
1.640208300,1,0,1,1
1.640458800,1,1,1,1
1.641511100,1,0,1,1
1.642037100,1,0,0,1
1.642179400,0,0,0,1
1.642572600,0,0,0,0
1.642822400,0,0,0,1
1.642956900,0,1,0,1
1.643412100,0,1,1,1
1.643630000,1,1,1,1
1.643840400,0,1,1,1
1.643995000,0,1,0,1
1.644873200,1,1,0,1
1.645504400,0,1,0,1
1.645518500,0,0,0,1
1.645556800,0,0,0,0
1.646807000,0,0,0,1
1.646829600,0,0,0,0
1.647041200,0,0,1,0
1.647109700,0,0,0,0
1.647257700,0,0,1,0
1.648366000,0,1,1,0
1.648393200,0,1,1,1
1.648647700,1,1,1,1
1.648873600,1,1,1,0
1.649545200,1,1,1,1
1.650366800,1,1,0,1
1.650943800,1,1,1,1
1.651576800,1,0,1,1
1.651627300,0,0,1,1
1.652655400,0,0,1,0
1.652770600,0,0,0,0
1.652900300,0,1,0,0
1.652970700,0,1,0,1
1.653706200,0,1,1,1
1.654176600,0,0,1,1
1.654225200,0,0,0,1
1.654448500,1,0,0,1
1.654514900,1,1,0,1
1.654579700,1,1,0,0
1.655050100,0,1,0,0
1.655162200,0,0,0,0
1.655337600,0,0,1,0
1.655536500,0,1,1,0
1.655900100,0,1,1,1
1.657196500,0,1,1,0
1.657419000,0,0,1,0
1.657452400,0,0,1,1
1.657953900,1,0,1,1
1.658153000,0,0,1,1
1.658511600,0,0,0,1
1.658597000,0,0,0,0
1.659101500,0,0,0,1
1.659229500,0,0,1,1
1.660391200,0,1,1,1
1.660888100,1,1,1,1
1.661001400,1,1,0,1
1.661723300,0,1,0,1
1.662265500,0,1,0,0
1.662712400,1,1,0,0
1.662713300,1,0,0,0
1.663073900,1,0,0,1
1.663418100,1,1,0,1
1.663544900,1,1,1,1
1.664302700,1,1,1,0
1.664366600,1,0,1,0
1.664538300,1,1,1,0
1.665690200,1,0,1,0
1.665908000,0,0,1,0
1.666052600,0,0,0,0
1.666651800,1,0,0,0
1.667026500,1,1,0,0
1.667482000,1,0,0,0
1.667496600,1,0,0,1
1.668536800,1,0,1,1
1.668742600,1,1,1,1
1.668772100,1,1,1,0
1.669060700,1,1,0,0
1.669406600,0,1,0,0
1.669659600,0,1,0,1
1.670477000,0,1,1,1
1.670990300,1,1,1,1
1.671633400,1,1,0,1
1.671912200,1,0,0,1
1.672002300,1,0,1,1
1.672649000,1,0,0,1
1.672838300,1,0,0,0
1.673892200,0,0,0,0
1.674356400,0,0,1,0
1.674699500,0,1,1,0
1.675521800,0,1,1,1
1.675647800,1,1,1,1
1.675778700,1,1,1,0
1.675962700,0,1,1,0
1.676382000,0,0,1,0
1.676982400,0,0,0,0
1.678366100,0,1,0,0
1.678917500,0,1,0,1
1.679145000,1,1,0,1
1.679380400,1,0,0,1
1.679447100,0,0,0,1
1.679503200,0,0,1,1
1.680221800,0,0,1,0
1.680263300,1,0,1,0
1.680588400,1,1,1,0
1.681529600,1,1,0,0
1.681640700,1,0,0,0
1.682050600,1,0,0,1
1.682172600,1,0,1,1
1.682355900,1,1,1,1
1.683072600,0,1,1,1
1.683098000,0,1,0,1
1.683262900,0,1,0,0
1.683973000,1,1,0,0
1.684303200,0,1,0,0
1.684614500,0,1,1,0
1.684823800,0,1,1,1
1.685237300,0,0,1,1
